z1,z2,z3,id
1.2673526,-1.6820034,1.0508678,UKAD-2025-2224
0.6454481,-0.86643744,1.4270645,UKAD-2025-90
1.3776968,-1.0825896,0.93065816,UKAD-2025-2070
0.9445354,-0.41451898,0.38488233,UKAD-2025-1554
-1.7470099,0.11091568,-1.1955838,UKAD-2025-1152
0.4297414,-0.41315606,0.6699026,UKAD-2025-2267
-1.0446881,-0.25795653,-1.6756123,UKAD-2025-877
-0.3602022,0.14273895,-1.2884041,UKAD-2025-1314
-1.7487113,-0.04127249,-2.7938204,UKAD-2025-2628
0.887992,-0.37838143,0.8793053,UKAD-2025-1212
1.412846,-0.5698044,-0.015758898,UKAD-2025-678
1.0607605,-1.0346916,1.2572149,UKAD-2025-2372
1.3586452,-1.3212277,0.11249994,UKAD-2025-1239
0.5985433,-0.8083221,0.99911803,UKAD-2025-1377
1.2088385,-0.56174815,1.4385316,UKAD-2025-1633
0.92375916,-0.5325881,0.8665461,UKAD-2025-2643
1.3902433,-1.0104455,0.7239271,UKAD-2025-1477
1.2515218,-0.21838836,0.34683132,UKAD-2025-648
0.097879075,-0.17143236,0.89518416,UKAD-2025-408
0.36138967,-0.065936744,0.97653884,UKAD-2025-1811
0.4381602,-0.46821335,0.95678145,UKAD-2025-681
0.43689045,-1.6516356,1.3389223,UKAD-2025-505
0.74156684,-1.0225906,0.87943876,UKAD-2025-1655
0.8720582,-0.6610066,1.2048447,UKAD-2025-1707
0.9561735,-0.8377151,0.48650333,UKAD-2025-399
0.24322572,-1.2739208,2.6482375,UKAD-2025-626
0.15001932,-0.7868129,3.4197786,UKAD-2025-1336
2.9208894,1.178819,-1.3282794,UKAD-2025-2577
0.52554977,-1.9901655,2.591172,UKAD-2025-952
1.1216029,-1.1341854,0.6502942,UKAD-2025-685
0.7576,-0.50275713,0.5671752,UKAD-2025-1148
0.3933033,-0.7723606,3.0260017,UKAD-2025-1184
0.18715256,-0.21627979,1.088847,UKAD-2025-488
-1.9209063,-0.010684598,-1.0491807,UKAD-2025-1342
-2.3646798,-0.24499135,-1.687813,UKAD-2025-2359
1.1909901,-0.8634554,0.502003,UKAD-2025-250
1.1783969,-1.0368389,0.7367629,UKAD-2025-2156
0.57443875,-0.18353508,0.7069318,UKAD-2025-2631
0.7223894,-1.9770209,1.950949,UKAD-2025-1489
0.8372663,-1.2963696,1.3625071,UKAD-2025-1030
1.2477908,-1.3672951,0.45417935,UKAD-2025-539
0.62530214,-0.9323189,0.9969283,UKAD-2025-264
0.58802336,-0.73054063,0.7572873,UKAD-2025-2639
0.6939024,-1.1082196,1.3362771,UKAD-2025-2251
1.3095863,-1.4978738,1.0307299,UKAD-2025-2055
1.060387,-0.5796,0.014789689,UKAD-2025-27
0.53290606,0.47191268,-0.08747409,UKAD-2025-553
-2.359025,0.14635459,-0.97777385,UKAD-2025-1154
0.7792446,-0.759171,1.0533471,UKAD-2025-1392
0.7099358,-1.5061777,1.6885828,UKAD-2025-442
1.2866087,-1.455451,1.1135328,UKAD-2025-1538
0.7591344,-0.54449856,1.2578737,UKAD-2025-87
0.44262037,-1.1247492,1.2778883,UKAD-2025-1245
-0.28783622,0.29491162,-1.2282242,UKAD-2025-795
-1.8595057,-0.46583587,-1.5895164,UKAD-2025-224
-1.4810586,-0.37599167,-1.3387882,UKAD-2025-586
0.7846078,-1.4986248,0.43870625,UKAD-2025-1094
-1.5635176,-0.51971847,-1.658533,UKAD-2025-2409
1.7820444,-1.5208187,0.16231585,UKAD-2025-654
0.84811676,-0.9685614,1.2290031,UKAD-2025-262
0.18361363,-1.7167304,2.0534692,UKAD-2025-1983
1.2271407,-2.231857,1.229481,UKAD-2025-134
0.799391,-1.9311507,1.3998932,UKAD-2025-1283
1.4155526,-2.0749762,1.3798597,UKAD-2025-2533
0.5588943,-2.1009605,1.6130394,UKAD-2025-2011
1.2711087,-1.1720779,0.54512435,UKAD-2025-2598
0.829058,-1.5654938,0.78690404,UKAD-2025-2565
0.64083385,-0.9029212,1.277724,UKAD-2025-2470
1.1693041,-1.3374573,0.3103134,UKAD-2025-590
0.3196706,-2.7149765,2.8321521,UKAD-2025-2637
-1.4954088,-0.09768157,-0.6096197,UKAD-2025-296
0.116995476,-0.6139785,2.3095386,UKAD-2025-1870
-0.9151015,-0.018204847,-0.628201,UKAD-2025-1552
0.793227,-0.41007787,0.8370294,UKAD-2025-2671
-0.0680036,-0.11173549,1.520967,UKAD-2025-810
0.6062982,0.4396362,-0.17958684,UKAD-2025-944
1.5621523,-0.7941508,0.15552743,UKAD-2025-346
0.41877759,-0.26008132,1.6055989,UKAD-2025-1120
0.7316387,-0.44478023,1.6487136,UKAD-2025-428
1.9296036,-0.48211104,-0.0054753684,UKAD-2025-764
-1.8012595,-0.2285337,-1.2362967,UKAD-2025-1818
1.7606733,1.1228349,0.75071615,UKAD-2025-1082
-0.28359196,-1.5045286,3.1060212,UKAD-2025-40
-0.5105089,-1.9989899,3.4120233,UKAD-2025-2674
0.26366547,-1.2143495,3.341688,UKAD-2025-1933
0.32696837,-0.6230473,2.189479,UKAD-2025-1256
0.9049762,0.10257255,0.11143379,UKAD-2025-584
0.8161889,-0.2612092,1.2329607,UKAD-2025-2212
-0.17180932,-1.1347928,2.246198,UKAD-2025-1592
0.6329644,0.87104684,0.0933507,UKAD-2025-975
0.86208403,-0.6225678,0.65060246,UKAD-2025-939
0.11618575,-0.57480776,0.8400775,UKAD-2025-509
2.587524,0.79491675,-0.11072563,UKAD-2025-417
0.23235086,-1.4768568,3.2917535,UKAD-2025-124
-1.7328829,0.25414836,-1.9992878,UKAD-2025-1139
0.31570336,-2.91648,2.0097222,UKAD-2025-2
0.23437461,-0.09076174,1.2811972,UKAD-2025-1777
1.0327176,0.968099,-0.22668825,UKAD-2025-1692
0.618193,-0.096973054,0.32269514,UKAD-2025-2452
1.6088369,0.04613375,0.31361035,UKAD-2025-1620
1.2778494,-0.11219671,0.3812802,UKAD-2025-2214
1.2752085,-0.72374856,-0.062458944,UKAD-2025-89
0.7521217,-0.68526137,0.8534475,UKAD-2025-75
0.029800259,-2.1823728,2.6486948,UKAD-2025-2048
0.42181954,0.5430418,0.6797251,UKAD-2025-1411
0.20234916,-1.121313,3.1827254,UKAD-2025-2429
0.26668882,-1.7546666,1.7811875,UKAD-2025-2260
0.94528687,-1.6568804,1.4883282,UKAD-2025-1214
2.5292883,-0.34309328,-0.9322622,UKAD-2025-1136
-0.019217469,-0.99569887,1.9501579,UKAD-2025-1876
0.65176636,-0.5856742,1.9976587,UKAD-2025-449
0.36927453,-0.7807857,0.67802614,UKAD-2025-259
0.2785704,-1.2769685,1.582213,UKAD-2025-724
0.5084254,-0.11944682,1.6347501,UKAD-2025-2470
0.31222698,-2.0890126,1.3759843,UKAD-2025-765
1.3387573,-1.0726066,0.5579259,UKAD-2025-640
0.11807921,-0.5896496,1.2138321,UKAD-2025-822
0.18602148,-1.887188,2.4117541,UKAD-2025-864
1.1933968,-0.99808484,0.28399903,UKAD-2025-1275
0.8745097,-0.9952736,1.414401,UKAD-2025-1050
0.8221776,-0.9583048,0.80134314,UKAD-2025-1036
0.081088506,-1.8962395,1.9666157,UKAD-2025-708
1.0196304,-1.2414981,0.83098847,UKAD-2025-2286
1.0053374,-0.60457003,0.30530477,UKAD-2025-942
0.9249589,-0.8633225,1.2537014,UKAD-2025-2190
1.0696357,-1.0933464,0.92900664,UKAD-2025-1395
0.72189105,0.044453695,0.5991731,UKAD-2025-1211
0.6268368,-0.40177488,1.2518736,UKAD-2025-1693
1.0102961,-1.1651714,0.6988254,UKAD-2025-1396
0.55968237,-1.0778637,2.262276,UKAD-2025-1294
0.6036226,-0.43799287,1.0112417,UKAD-2025-1886
-0.0045150295,-2.018767,3.3244393,UKAD-2025-235
0.70512027,-0.9366893,1.736577,UKAD-2025-2635
0.06018447,-1.3059914,1.6560525,UKAD-2025-1505
0.36394617,-0.69940823,1.0259867,UKAD-2025-1715
0.70961887,0.49419934,0.42018843,UKAD-2025-249
1.0985564,-0.5498826,0.17542998,UKAD-2025-645
-0.29494458,-2.2612574,2.1652687,UKAD-2025-1373
0.9424687,0.4388826,-0.6948046,UKAD-2025-223
-1.271321,-0.41364914,-1.6576684,UKAD-2025-966
-1.0117872,-0.32421863,-2.103041,UKAD-2025-1787
0.63065,-0.92507434,0.84780216,UKAD-2025-1495
0.7810902,-1.0624166,0.29938626,UKAD-2025-2064
0.1813302,-1.939891,1.52588,UKAD-2025-938
0.71829516,-1.2944467,1.9504265,UKAD-2025-1203
1.0516177,-1.6506041,1.4723182,UKAD-2025-2369
0.6800312,-1.1546397,1.0619098,UKAD-2025-1189
-0.9763006,-0.47584167,-2.2769194,UKAD-2025-1029
-1.4840822,-0.08180224,-1.2032125,UKAD-2025-2589
-0.7237976,-0.48440638,-2.01952,UKAD-2025-2338
0.07802936,-1.0767853,1.1760613,UKAD-2025-266
0.99160683,-0.6732725,0.33650416,UKAD-2025-123
-0.09133045,-3.3823628,4.2010026,UKAD-2025-1987
1.6144617,-1.3663863,0.73797137,UKAD-2025-1503
0.9006691,-2.5960717,1.9768977,UKAD-2025-2291
0.8085409,-0.9112732,0.8768413,UKAD-2025-2519
-0.32891586,-2.629735,3.3291612,UKAD-2025-1062
0.51435137,-0.9955628,0.39255643,UKAD-2025-1249
1.2165586,-1.2736605,0.13894626,UKAD-2025-871
-1.3127612,-0.032715335,-0.71797115,UKAD-2025-1957
-1.3428961,-0.20084648,-1.5386176,UKAD-2025-459
1.0576714,-0.17577797,0.42708105,UKAD-2025-2547
1.1271592,-0.9275029,0.8599574,UKAD-2025-1914
1.7382356,-2.0797896,1.0044765,UKAD-2025-310
0.43735185,-0.30320776,1.2407436,UKAD-2025-1203
0.3281528,-0.11751432,0.69140905,UKAD-2025-1978
0.56202996,0.36568487,-0.063204646,UKAD-2025-1408
1.2619392,-1.6703961,1.0980573,UKAD-2025-156
0.23591313,-2.0259032,2.0197716,UKAD-2025-347
0.7116444,-0.80580527,0.6118492,UKAD-2025-2049
1.2003946,-0.7835137,0.44282097,UKAD-2025-58
0.37406686,-1.1588681,1.9806714,UKAD-2025-698
0.778664,-2.3317406,1.0706118,UKAD-2025-979
1.2348597,-2.109439,0.8964593,UKAD-2025-785
0.15212575,-1.5447252,1.991381,UKAD-2025-2043
1.1824827,-1.7446592,1.1452816,UKAD-2025-2040
0.8400996,-3.3132923,1.8812943,UKAD-2025-556
1.0282457,-1.6463727,1.0085549,UKAD-2025-368
1.2580391,-2.4825463,0.20599093,UKAD-2025-2095
0.8306948,-4.729178,1.7636211,UKAD-2025-184
0.5736851,-1.0972825,0.7147208,UKAD-2025-1698
1.697821,-2.2033715,0.46598768,UKAD-2025-1900
1.0016782,-3.0106306,1.5773022,UKAD-2025-2569
1.8626567,-0.7631553,-0.53398025,UKAD-2025-1710
0.4447109,0.55536103,0.026698336,UKAD-2025-2019
1.4794841,-1.4482745,-0.07606517,UKAD-2025-2304
1.0807319,-1.993675,0.93853426,UKAD-2025-1618
0.6685683,-1.1212426,1.0003095,UKAD-2025-2395
1.3913634,-2.1091821,0.55196446,UKAD-2025-2271
0.78696316,-1.1355747,2.322511,UKAD-2025-491
-1.4441938,-0.6164992,-1.9493487,UKAD-2025-309
-1.7018757,0.04094977,-0.9045703,UKAD-2025-1956
-1.3788996,-0.33828247,-0.888634,UKAD-2025-999
1.4466338,-1.596963,0.9298063,UKAD-2025-1267
0.36532745,-1.2781029,1.4037151,UKAD-2025-2549
0.5095444,-1.3866951,1.4488494,UKAD-2025-2346
0.8891113,-1.8125778,1.0737967,UKAD-2025-327
1.8528562,-2.0641425,-0.24247588,UKAD-2025-1463
-1.444591,-0.44552618,-1.7741735,UKAD-2025-1617
-0.90805215,-0.35462537,-2.0057342,UKAD-2025-1704
0.3384882,0.652047,0.46631026,UKAD-2025-1717
0.74909544,-1.0553294,0.8788814,UKAD-2025-1369
0.41200623,1.7502749,1.0243356,UKAD-2025-2033
0.3107719,-0.8059635,1.4427456,UKAD-2025-1058
3.3161669,1.0463852,-0.27786788,UKAD-2025-1682
-0.1717498,-0.28109404,-1.2043027,UKAD-2025-1550
-0.69869375,0.30685785,-0.51001245,UKAD-2025-1
0.9734556,-0.49108672,0.3408931,UKAD-2025-1454
0.78430057,-0.992236,0.55107343,UKAD-2025-473
3.0835764,1.0859394,-0.74373597,UKAD-2025-2591
0.51886576,-0.942646,0.9489699,UKAD-2025-1569
0.25922865,-0.17905647,2.119633,UKAD-2025-730
1.2519536,0.5644925,0.22949351,UKAD-2025-1048
1.87153,0.2947078,-0.05263694,UKAD-2025-1799
0.46774444,0.70558876,1.0123495,UKAD-2025-1456
1.0443513,-0.973248,1.2408662,UKAD-2025-2533
1.1822746,-0.093231805,-0.358526,UKAD-2025-757
-0.13367397,-0.6994493,1.4056519,UKAD-2025-1736
0.8134209,-3.6928961,1.3490047,UKAD-2025-1572
0.6595467,0.11771155,0.57503563,UKAD-2025-2173
0.33549422,-1.0785807,1.38746,UKAD-2025-2489
0.71767163,-1.1739641,0.68695635,UKAD-2025-2171
0.72441137,-0.922475,1.1058202,UKAD-2025-676
1.0025517,-1.1360075,1.4085163,UKAD-2025-239
0.42454705,1.7104993,0.3991954,UKAD-2025-1736
0.5338462,2.0746014,0.18089095,UKAD-2025-175
1.5029045,-0.26454192,-0.7573753,UKAD-2025-468
1.0002605,-2.175038,1.4933367,UKAD-2025-1960
0.79021084,-3.5794153,2.1169164,UKAD-2025-2276
0.6118842,-0.79320705,1.2229801,UKAD-2025-670
0.9574817,-0.572277,-0.1307088,UKAD-2025-1760
0.25048754,-1.8360214,2.226679,UKAD-2025-395
1.0573403,-0.8031342,-0.21338575,UKAD-2025-2244
-0.5860982,-0.10298579,-1.6292893,UKAD-2025-77
3.590274,-2.2407131,-1.7855521,UKAD-2025-786
1.3426102,-2.3880012,0.25044468,UKAD-2025-1954
-0.010515071,-1.6589957,1.4392622,UKAD-2025-429
0.97381777,-1.062063,1.2789104,UKAD-2025-2294
1.1246854,-0.55149317,0.5171527,UKAD-2025-1479
1.1160022,-1.5244341,1.4305134,UKAD-2025-953
0.5683299,-0.67095697,0.9278303,UKAD-2025-1403
0.77453554,-0.17713806,0.44826216,UKAD-2025-2373
0.14644602,-1.9067287,2.6830418,UKAD-2025-1376
-0.14695755,-2.088292,1.7629857,UKAD-2025-2045
0.39904284,-0.8924623,1.1006924,UKAD-2025-2525
0.579707,0.6965864,-0.26941562,UKAD-2025-2524
1.0257851,-1.3125837,1.0918304,UKAD-2025-1183
1.0853957,-0.54086167,-0.29765224,UKAD-2025-1852
1.9371009,0.6686101,-0.11576818,UKAD-2025-2456
1.2705804,-1.0526688,0.16332527,UKAD-2025-164
1.5705463,-0.11261515,-0.17186259,UKAD-2025-980
0.69931823,-0.22787504,0.64323145,UKAD-2025-651
2.0766826,-2.380528,-0.954899,UKAD-2025-1508
2.8394446,-0.016857387,-1.1325659,UKAD-2025-2474
1.6228126,0.6309767,-0.43501937,UKAD-2025-1210
1.0832497,-2.055476,1.1053255,UKAD-2025-2020
-1.3518299,0.062855415,-1.6249574,UKAD-2025-2564
0.98683864,-0.7721454,1.1484568,UKAD-2025-1854
0.79966563,-2.4081473,1.2878051,UKAD-2025-1563
1.5421033,0.26809123,-0.42223236,UKAD-2025-560
1.3450122,0.40617865,-1.2211071,UKAD-2025-283
1.337061,-2.1581192,1.3838034,UKAD-2025-623
0.56684875,0.8831315,-0.47680032,UKAD-2025-2536
-1.2470223,-0.19479352,-1.8079274,UKAD-2025-418
-1.8578322,-0.27085873,-1.189198,UKAD-2025-772
-1.3654296,-0.19871967,-0.82172805,UKAD-2025-962
0.8373712,-0.5780382,0.7483006,UKAD-2025-2125
-0.49930695,-0.29365975,-2.08718,UKAD-2025-727
-1.3382721,0.29910734,-0.2933886,UKAD-2025-2564
1.3026526,-0.8603107,0.29361802,UKAD-2025-2419
0.7242183,-1.2077131,1.4039476,UKAD-2025-2570
1.1125414,-0.8665836,0.81316334,UKAD-2025-2598
-2.1408496,-0.04072936,-1.1965835,UKAD-2025-2359
-0.68305194,-0.40242687,-1.2170889,UKAD-2025-1309
-1.0656857,0.11107942,-1.0194752,UKAD-2025-586
-1.2228262,0.09313004,-0.46147543,UKAD-2025-849
0.28921852,-1.9787865,2.6412036,UKAD-2025-1341
0.1931074,-2.3588269,2.0667717,UKAD-2025-319
-0.35306528,-1.6858625,3.9992185,UKAD-2025-782
0.22645906,-0.5601212,1.2220819,UKAD-2025-338
1.2481191,-0.6044077,0.7535826,UKAD-2025-1521
-0.407716,-0.52979934,-1.5399734,UKAD-2025-2234
-0.6510262,-0.2339729,-2.375427,UKAD-2025-630
0.3497395,-0.9840936,1.9304221,UKAD-2025-1366
-1.0189171,-0.3010706,-1.3142446,UKAD-2025-1218
0.9736655,-0.5667093,0.34714636,UKAD-2025-1912
0.7587085,-1.0865419,1.1192712,UKAD-2025-593
-0.0575184,-1.3385595,2.5552146,UKAD-2025-1933
0.19720286,-0.9356781,2.1992834,UKAD-2025-583
0.37822193,-1.3679972,1.1435602,UKAD-2025-233
0.34441426,-1.1810014,1.8748405,UKAD-2025-1007
2.1634803,0.73753,-1.3876909,UKAD-2025-15
-1.4817623,0.2713269,-1.8436856,UKAD-2025-1259
0.44645348,-1.2047863,1.2069331,UKAD-2025-221
1.2617043,0.29270947,0.11033893,UKAD-2025-282
1.2004443,0.09980611,-0.26351,UKAD-2025-312
-1.6534991,-0.2062663,-1.8950679,UKAD-2025-663
-1.5474528,0.26269293,-1.3390348,UKAD-2025-2245
0.8164449,0.11012804,0.03355691,UKAD-2025-701
-2.4072914,-0.28453028,-1.7097764,UKAD-2025-625
1.4824421,-1.4756325,1.2932699,UKAD-2025-1409
1.3729839,-1.3022407,0.76226765,UKAD-2025-1060
1.2209301,-0.7819547,0.6619099,UKAD-2025-1430
0.6367398,-0.7404184,1.5267905,UKAD-2025-2539
0.84088093,-1.3565903,1.2898452,UKAD-2025-3
0.82769895,-1.3693042,1.0977025,UKAD-2025-1815
0.4037778,-1.9386564,2.586405,UKAD-2025-2355
0.72324586,-2.4681067,1.9658661,UKAD-2025-1564
0.8329969,-2.040009,1.2975006,UKAD-2025-2481
1.2939214,-2.2402356,0.85906816,UKAD-2025-1554
0.11734476,-2.6827767,4.213802,UKAD-2025-2599
0.4357107,-1.957707,1.8107505,UKAD-2025-1308
1.39873,-3.0655932,1.214719,UKAD-2025-1089
0.21237645,-1.4937698,1.7208636,UKAD-2025-597
-2.0704794,-0.7550192,-1.9086363,UKAD-2025-577
0.80476856,-1.1320517,1.4019992,UKAD-2025-2248
0.35756913,-0.6369917,0.8596816,UKAD-2025-359
0.46060175,-2.000098,1.8871287,UKAD-2025-766
0.90366966,-1.5261314,1.436517,UKAD-2025-2534
0.41494185,-1.0119697,1.7389648,UKAD-2025-1810
-1.557472,-0.5851268,-2.7010083,UKAD-2025-279
-1.5686852,-0.06719837,-1.5384886,UKAD-2025-883
-0.7743106,-0.71101564,-1.5580777,UKAD-2025-2256
-1.8884586,-0.45098084,-3.6519203,UKAD-2025-1723
2.1891692,0.44085896,0.2883936,UKAD-2025-1660
1.2765684,-1.5345361,0.53560895,UKAD-2025-2381
0.3276403,-1.616086,1.4468107,UKAD-2025-4
1.7128425,-3.9807065,1.6209888,UKAD-2025-1041
1.0452783,-1.9356831,1.0797935,UKAD-2025-653
0.95600665,-1.9669435,1.8931258,UKAD-2025-492
1.3243387,-1.0921774,0.6522712,UKAD-2025-1911
0.56283224,-1.5254896,2.1226013,UKAD-2025-1842
0.3556703,-0.860697,2.3006651,UKAD-2025-407
0.9978706,-1.1060889,0.6604844,UKAD-2025-2028
0.8767892,-1.2925271,1.754946,UKAD-2025-2131
1.6873983,-1.8499601,0.4114341,UKAD-2025-333
1.1514038,-1.3419889,0.9547902,UKAD-2025-99
0.5157133,-0.08976891,-1.3977698,UKAD-2025-2577
0.93061405,-1.4592248,1.8157964,UKAD-2025-1696
1.0118179,-2.1843126,1.3317189,UKAD-2025-1645
1.4860442,-1.9300252,0.789296,UKAD-2025-1105
1.3283441,-1.2181878,0.8540646,UKAD-2025-113
1.83081,-0.32198003,-0.4972403,UKAD-2025-522
0.30771717,-4.162702,3.7760296,UKAD-2025-2390
0.7631773,-1.3187876,1.5541284,UKAD-2025-835
0.5790892,-0.948572,1.52833,UKAD-2025-1921
0.75900114,-1.821348,1.3410003,UKAD-2025-70
0.3763412,-2.4354913,2.708481,UKAD-2025-1649
1.0645673,-1.9832358,1.8007486,UKAD-2025-2532
1.1280199,-0.9922715,0.44323206,UKAD-2025-559
1.1269941,-1.5184793,0.37677282,UKAD-2025-1166
0.9328014,-0.82862836,1.356527,UKAD-2025-2669
1.2893995,-0.11078217,-0.060561884,UKAD-2025-539
0.33299297,-2.1811259,1.4376163,UKAD-2025-13
0.48432246,-1.8011158,1.5959694,UKAD-2025-1489
0.25119588,-1.7670434,1.4725916,UKAD-2025-597
0.8932908,-0.81506014,0.86763996,UKAD-2025-2494
0.58833367,-0.6561799,0.5668073,UKAD-2025-2421
0.65569776,-0.64004546,0.6624988,UKAD-2025-1406
0.5953096,1.0260446,-0.442266,UKAD-2025-100
0.9505601,-1.4324268,1.1512661,UKAD-2025-2634
1.4585485,-0.6388693,0.26488784,UKAD-2025-704
-2.0118918,-0.646794,-1.684971,UKAD-2025-2024
-0.7315284,0.25505242,-1.1535324,UKAD-2025-2578
1.473575,-2.2087812,1.0304283,UKAD-2025-2360
1.133517,-0.6812615,0.31832343,UKAD-2025-1229
1.1935296,-1.4713088,1.1920688,UKAD-2025-255
0.41875336,-0.9504313,0.9996126,UKAD-2025-271
0.5171086,-3.6946063,2.9158456,UKAD-2025-1913
0.87602085,-1.2847239,0.5870286,UKAD-2025-508
0.3892914,-1.6406956,1.838621,UKAD-2025-689
1.6897074,-1.0644827,-0.016365927,UKAD-2025-1652
1.3049769,-1.4632232,0.8689801,UKAD-2025-2255
-2.1188514,-0.26046082,-2.2897356,UKAD-2025-2344
0.67132056,-1.375522,2.2032492,UKAD-2025-2529
-2.443658,-0.14384784,-1.9487915,UKAD-2025-912
-1.7943752,-0.50352436,-1.2722738,UKAD-2025-403
-1.8471935,0.4996109,-1.39885,UKAD-2025-2472
-1.1750275,-0.7196344,-1.3022269,UKAD-2025-2123
-0.539206,-0.36078623,-1.4177079,UKAD-2025-2364
1.0433447,-1.2777017,0.6707935,UKAD-2025-2654
-1.3770179,-0.47288784,-1.5096296,UKAD-2025-1887
0.37248036,-0.70784473,1.1918334,UKAD-2025-2046
1.4193946,-1.6350392,0.5831175,UKAD-2025-232
0.6418894,-0.9632791,0.8271262,UKAD-2025-2466
1.1233045,-1.2845558,1.0776219,UKAD-2025-763
1.1546012,-1.9918829,1.2981837,UKAD-2025-2314
0.61181754,-0.8545313,0.899295,UKAD-2025-2246
0.9652093,-1.7538892,0.5198065,UKAD-2025-363
0.3448607,-1.1713521,0.98430675,UKAD-2025-1769
1.3159344,-2.3893278,0.37141842,UKAD-2025-120
1.2650836,-0.366063,0.34332204,UKAD-2025-648
1.0241952,-0.5067431,0.074990466,UKAD-2025-1374
1.0898826,-0.9355046,0.5192299,UKAD-2025-860
1.4666661,-1.0711529,0.08017768,UKAD-2025-784
0.64780575,0.8748226,-0.003441289,UKAD-2025-1329
0.72508335,-1.1890299,1.4518013,UKAD-2025-934
0.9071045,-1.2980152,0.84861803,UKAD-2025-1458
0.8099942,-0.87851316,1.0878401,UKAD-2025-2375
1.2257403,-1.4772475,0.29726842,UKAD-2025-891
0.75956076,-0.7220503,0.9032365,UKAD-2025-1735
0.7532507,-0.96051604,1.2669377,UKAD-2025-1545
1.0379914,-1.040999,0.03433451,UKAD-2025-1532
-1.8349187,0.34656292,-1.6417185,UKAD-2025-1807
0.8107142,-1.2682426,1.2160022,UKAD-2025-1050
0.8103132,-2.4269795,1.3603249,UKAD-2025-2563
0.9030616,-0.63664466,0.5235665,UKAD-2025-1514
1.249063,-0.929457,0.7587678,UKAD-2025-1079
1.001819,-1.5510619,0.4854939,UKAD-2025-2378
1.1103805,-2.550268,1.2290554,UKAD-2025-1719
0.9328115,-1.6731737,1.2411405,UKAD-2025-638
0.31292295,-2.3695185,0.8385792,UKAD-2025-1582
1.5753595,-1.1254971,0.13277036,UKAD-2025-875
0.822996,-0.96815324,0.87410706,UKAD-2025-526
-1.8816175,-0.23948057,-2.1852396,UKAD-2025-990
0.62788934,-1.3354006,1.3332244,UKAD-2025-1371
0.12339827,-1.4951706,1.8979151,UKAD-2025-275
1.0294534,-1.6345189,1.2745173,UKAD-2025-669
0.9163726,-1.9100032,1.2267157,UKAD-2025-923
-1.6753438,0.15260196,-1.6152062,UKAD-2025-51
-0.89281845,-0.17843767,-1.0094739,UKAD-2025-607
-1.4966457,0.06599424,-0.8637875,UKAD-2025-2198
-1.7329502,0.4509272,-0.996494,UKAD-2025-1119
-1.7560253,0.13590153,-0.9619209,UKAD-2025-615
0.8193353,-0.81886977,1.2696998,UKAD-2025-1968
1.0793632,-0.7986874,0.9658691,UKAD-2025-933
0.056057,-0.7043379,2.1560488,UKAD-2025-1824
0.37506837,-0.26333705,1.414775,UKAD-2025-1711
2.6021335,-4.047815,1.2016402,UKAD-2025-479
-0.743389,-0.2138401,-1.1996287,UKAD-2025-1533
1.3502593,-1.6171174,1.1641898,UKAD-2025-674
-2.0118687,0.27945372,-0.76362485,UKAD-2025-2501
0.016714714,-1.5572312,1.8568461,UKAD-2025-1662
0.5189568,0.38169667,0.36782545,UKAD-2025-1747
-0.9876586,-0.25524068,-1.1046196,UKAD-2025-2464
0.49110058,-2.317023,2.6804276,UKAD-2025-53
1.3595808,-1.6616976,0.38254267,UKAD-2025-1049
1.3382249,-2.4299028,0.9981049,UKAD-2025-2029
2.559992,-1.9767772,-1.4453382,UKAD-2025-1394
0.8030013,-0.892422,0.40004647,UKAD-2025-1179
0.29814434,-0.8988498,1.3251637,UKAD-2025-1313
0.68347114,0.2995098,0.26123315,UKAD-2025-2341
1.2614052,-1.6581721,0.92366886,UKAD-2025-1833
0.89971346,-0.57124096,0.26315498,UKAD-2025-861
0.5798223,-2.1603715,1.5504382,UKAD-2025-1469
0.2950267,-1.7453642,1.949444,UKAD-2025-1973
1.1467806,-1.3781831,0.0010487363,UKAD-2025-1168
1.5434607,-1.0579695,-0.010255117,UKAD-2025-333
0.70230997,-2.549884,1.1138674,UKAD-2025-1351
-0.14642999,-2.0006077,2.946698,UKAD-2025-1847
-2.1637464,0.41624823,-1.8292702,UKAD-2025-1828
-0.9844321,-0.76171714,-2.7357094,UKAD-2025-1512
-0.21615621,-2.368048,2.5595837,UKAD-2025-1786
1.3893784,-1.7200499,1.2609515,UKAD-2025-1417
0.3064377,-1.8034093,2.7334087,UKAD-2025-1246
1.1125805,0.13233104,0.05300573,UKAD-2025-1821
1.446847,-1.1650612,0.70680386,UKAD-2025-2620
0.9479913,-2.0216155,1.4718772,UKAD-2025-676
0.57109076,-1.1131483,0.7693548,UKAD-2025-2639
0.9726631,-1.6854718,0.9037827,UKAD-2025-1031
-0.17346624,-2.1730623,2.812103,UKAD-2025-2167
1.5112873,0.0056581963,-0.29455787,UKAD-2025-531
1.0512607,-0.9395315,0.6837348,UKAD-2025-143
0.012676738,-1.3829994,1.9565623,UKAD-2025-810
0.21068254,-2.480643,2.623168,UKAD-2025-1355
-1.9568391,-0.073084645,-1.4943577,UKAD-2025-284
-0.33380827,-2.1920788,2.0821197,UKAD-2025-1285
0.24701777,-1.3533485,0.9412222,UKAD-2025-1180
2.0095935,-3.0865276,-0.3577183,UKAD-2025-847
1.0852131,-1.9199992,0.7901552,UKAD-2025-1586
-1.8095032,-0.38910338,-2.3378766,UKAD-2025-2564
